"PROVINCIE","BEVOEGD GEZAG NUMMER","BRIN NUMMER","INSTELLINGSNAAM","STRAATNAAM","HUISNUMMER-TOEVOEGING","POSTCODE","PLAATSNAAM","GEMEENTENUMMER","GEMEENTENAAM","DENOMINATIE","TELEFOONNUMMER","INTERNETADRES","ONDERWIJSSTRUCTUUR","STRAATNAAM CORRESPONDENTIEADRES","HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES","POSTCODE CORRESPONDENTIEADRES","PLAATSNAAM CORRESPONDENTIEADRES","NODAAL GEBIED CODE","NODAAL GEBIED NAAM","RPA-GEBIED CODE","RPA-GEBIED NAAM","WGR-GEBIED CODE","WGR-GEBIED NAAM","COROPGEBIED CODE","COROPGEBIED NAAM","ONDERWIJSGEBIED CODE","ONDERWIJSGEBIED NAAM","RMC-REGIO CODE","RMC-REGIO NAAM"
"Zuid-Holland","41071","02VG","Unie Noord","Pieter de Hoochstraat","29","3024CP","ROTTERDAM","0599","ROTTERDAM","Samenwerking PC, RK, Alg. Bijz","0102443300","www.theaterhavovwo.nl","VBO/MAVO/HAVO/VWO","Postbus","315","3000AH","ROTTERDAM","54","Rotterdam","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41071","05XJ","Het Lyceum Rotterdam voor Vwo en Havo","Beukelsdijk","91","3021AE","ROTTERDAM","0599","ROTTERDAM","Rooms-Katholiek","0104770033","www.hetlyceumrotterdam.nl","HAVO/VWO","Postbus","315","3000AH","ROTTERDAM","54","Rotterdam","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41071","17KY","Roncalli MAVO","Tattistraat","3","3066CE","ROTTERDAM","0599","ROTTERDAM","Rooms-Katholiek","0104205693","www.roncallimavo.nl","MAVO","Tattistraat","3","3066CE","ROTTERDAM","54","Rotterdam","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41071","17YF","Zuiderpark College voor Mavo Vbo en Lwoo","Montessoriweg","26","3083AN","ROTTERDAM","0599","ROTTERDAM","Samenwerking PC, RK, Alg. Bijz","0104848400","www.zuiderpark.nl","VBO/MAVO","Postbus","5431","3008AK","ROTTERDAM","54","Rotterdam","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41071","23YU","Nova College","Veenoord","15","3079NH","ROTTERDAM","0599","ROTTERDAM","Samenwerking PC, RK, Alg. Bijz","0104832344","www.lmc-vmbozuid.nl","VBO/MAVO/HAVO/VWO","Postbus","9244","3007AE","ROTTERDAM","54","Rotterdam","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41071","29VW","Het Praktijkcollege Charlois","Talingstraat","170","3082MH","ROTTERDAM","0599","ROTTERDAM","Protestants-Christelijk","0104294946","www.hpc-charlois.nl","PRO","Talingstraat","170","3082MH","ROTTERDAM","54","Rotterdam","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41071","29VX","Het Praktijkcollege Zuidwijk","Huismanstraat","30","3082HK","ROTTERDAM","0599","ROTTERDAM","Rooms-Katholiek","0102974580","www.hpc-zuidwijk.nl","PRO","Huismanstraat","30","3082HK","ROTTERDAM","54","Rotterdam","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41071","29VZ","Het Praktijkcollege Centrum","Schietbaanstraat","26","3014ZX","ROTTERDAM","0599","ROTTERDAM","Samenwerking PC, RK, Alg. Bijz","0104362821","www.hpc-centrum.nl","PRO","Schietbaanstraat","26","3014ZX","ROTTERDAM","54","Rotterdam","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41142","27RW","de Passie Evangelische School voor Vmbo-tl, Havo, Atheneum, Gymnasium","Ulaanbaatarplein","6","3072JP","ROTTERDAM","0599","ROTTERDAM","Evangelisch","0883372730","www.passie.net","VBO/MAVO/HAVO/VWO","Ulaanbaatarplein","6","3072JP","ROTTERDAM","54","Rotterdam","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41163","09VS","Het Waterland","Boerhaavelaan","345","2334EM","LEIDEN","0546","LEIDEN","Algemeen bijzonder","0715163636","www.hetwaterland.nl","PRO","Boerhaavelaan","345","2334EM","LEIDEN","46","Leiden","21","Rijn-Gouwe","26","Zuid-Holland-Noord","25","Agglomeratie Leiden en Bollenstreek","16","Noord-Zuid-Holland","26","Zuid-Holland-Noord"
"Zuid-Holland","41298","00HI","Scholengemeenschap Dalton Vatel Voor Lyceum HAVO MAVO VBO LWOO","Loolaan","125","2271TM","VOORBURG","1916","LEIDSCHENDAM-VOORBURG","Algemeen bijzonder","0703007700","www.daltonvoorburg.nl","VBO/MAVO/HAVO/VWO","Loolaan","125","2271TM","VOORBURG","49","'s-Gravenhage","22","Haaglanden","28","Haaglanden","26","Agglomeratie 's-Gravenhage","16","Noord-Zuid-Holland","28","Haaglanden/Westland"
"Zuid-Holland","41298","00XK","Veurs College Scholengemeenschap voor Atheneum Havo Mavo Vbo Lwoo","Burg Kolfschotenlaan","5","2262EZ","LEIDSCHENDAM","1916","LEIDSCHENDAM-VOORBURG","Samenwerking PC, RK","0704199100","www.veurslyceum.nl","VBO/MAVO/HAVO/VWO","Burg Kolfschotenlaan","5","2262EZ","LEIDSCHENDAM","49","'s-Gravenhage","22","Haaglanden","28","Haaglanden","26","Agglomeratie 's-Gravenhage","16","Noord-Zuid-Holland","28","Haaglanden/Westland"
"Zuid-Holland","41298","02MU","Sint Maartenscollege Scholengemeenschap voor Vwo Havo en Mavo","Aart van der Leeuwkade","14","2274KX","VOORBURG","1916","LEIDSCHENDAM-VOORBURG","Rooms-Katholiek","0703867272","www.st-maartenscollege.nl","MAVO/HAVO/VWO","Aart van der Leeuwkade","14","2274KX","VOORBURG","49","'s-Gravenhage","22","Haaglanden","28","Haaglanden","26","Agglomeratie 's-Gravenhage","16","Noord-Zuid-Holland","28","Haaglanden/Westland"
"Zuid-Holland","41298","02VO","Gymnasium Novum","Aart van der Leeuwkade","1","2274KX","VOORBURG","1916","LEIDSCHENDAM-VOORBURG","Algemeen bijzonder","0703004110","www.gymnasiumnovum.nl","VWO","Aart van der Leeuwkade","1","2274KX","VOORBURG","49","'s-Gravenhage","22","Haaglanden","28","Haaglanden","26","Agglomeratie 's-Gravenhage","16","Noord-Zuid-Holland","28","Haaglanden/Westland"
"Zuid-Holland","41298","31EW","'s Gravendreef College voor vbo, mavo en havo","Klaas Voskuildreef","135","2492JJ","'S-GRAVENHAGE","0518","S GRAVENHAGE","Samenwerking PC, RK","","","VBO/MAVO/HAVO","Klaas Voskuildreef","135","2492JJ","'S-GRAVENHAGE","49","'s-Gravenhage","22","Haaglanden","28","Haaglanden","26","Agglomeratie 's-Gravenhage","16","Noord-Zuid-Holland","28","Haaglanden/Westland"
"Zuid-Holland","41360","02US","Scholengemeenschap Haags Montessori Lyceum voor Lyceum Havo Mavo Vbo","Nassau Bredastraat","5","2596AK","'S-GRAVENHAGE","0518","S GRAVENHAGE","Algemeen bijzonder","0703245418","www.hml.nl","MAVO/HAVO/VWO","Nassau Bredastraat","5","2596AK","'S-GRAVENHAGE","49","'s-Gravenhage","22","Haaglanden","28","Haaglanden","26","Agglomeratie 's-Gravenhage","16","Noord-Zuid-Holland","28","Haaglanden/Westland"
"Zuid-Holland","41360","19ZP","Maris College voor Mavo Vmbo Lwoo","Mgr. Nolenslaan","16","2555XZ","'S-GRAVENHAGE","0518","S GRAVENHAGE","Openbaar","0703231334","www.mariscollege.nl","VBO/MAVO","Postbus","82047","2508EA","'S-GRAVENHAGE","49","'s-Gravenhage","22","Haaglanden","28","Haaglanden","26","Agglomeratie 's-Gravenhage","16","Noord-Zuid-Holland","28","Haaglanden/Westland"
"Zuid-Holland","41360","20CQ","Atlas Onderwijsgroep voor gymnasium, atheneum, havo, vmbo","Karmozijnstraat","2","2284GA","RIJSWIJK ZH","0603","RIJSWIJK","Openbaar","0703364944","www.rijswijkslyceum.nl","VBO/MAVO/HAVO/VWO","Karmozijnstraat","2","2284GA","RIJSWIJK ZH","49","'s-Gravenhage","22","Haaglanden","28","Haaglanden","26","Agglomeratie 's-Gravenhage","16","Noord-Zuid-Holland","28","Haaglanden/Westland"
"Zuid-Holland","41360","20KD","School voor Speciaal Voortgezet Onderwijs De Einder","Spionkopstraat","9","2572NK","'S-GRAVENHAGE","0518","S GRAVENHAGE","Openbaar","0704451616","www.de-einder.nl","PRO","Spionkopstraat","9","2572NK","'S-GRAVENHAGE","49","'s-Gravenhage","22","Haaglanden","28","Haaglanden","26","Agglomeratie 's-Gravenhage","16","Noord-Zuid-Holland","28","Haaglanden/Westland"
"Zuid-Holland","41360","20LU","Gymnasium Haganum","Laan van Meerdervoort","57","2517AG","'S-GRAVENHAGE","0518","S GRAVENHAGE","Openbaar","0703469243","www.haganum.nl","VWO","Laan van Meerdervoort","57","2517AG","'S-GRAVENHAGE","49","'s-Gravenhage","22","Haaglanden","28","Haaglanden","26","Agglomeratie 's-Gravenhage","16","Noord-Zuid-Holland","28","Haaglanden/Westland"
"Zuid-Holland","41360","20MA","Scholengemeenschap het Segbroekcollege Vwo Havo Mavo","Klaverstraat","7","2565BT","'S-GRAVENHAGE","0518","S GRAVENHAGE","Openbaar","0703634940","www.segbroek.nl","MAVO/HAVO/VWO","Klaverstraat","7","2565BT","'S-GRAVENHAGE","49","'s-Gravenhage","22","Haaglanden","28","Haaglanden","26","Agglomeratie 's-Gravenhage","16","Noord-Zuid-Holland","28","Haaglanden/Westland"
"Zuid-Holland","41360","20MD","Maerlant Lyceum met Afdeling Havo","Johannes Bildersstraat","11","2596ED","'S-GRAVENHAGE","0518","S GRAVENHAGE","Openbaar","0703244529","www.maerlant-lyceum.nl","HAVO/VWO","Johannes Bildersstraat","11","2596ED","'S-GRAVENHAGE","49","'s-Gravenhage","22","Haaglanden","28","Haaglanden","26","Agglomeratie 's-Gravenhage","16","Noord-Zuid-Holland","28","Haaglanden/Westland"
"Zuid-Holland","41360","20MF","Dalton Den Haag gymnasium atheneum havo","Aronskelkweg","1","2555GA","'S-GRAVENHAGE","0518","S GRAVENHAGE","Openbaar","0703689890","www.daltondenhaag.nl","HAVO/VWO","Aronskelkweg","1","2555GA","'S-GRAVENHAGE","49","'s-Gravenhage","22","Haaglanden","28","Haaglanden","26","Agglomeratie 's-Gravenhage","16","Noord-Zuid-Holland","28","Haaglanden/Westland"
"Zuid-Holland","41360","20MJ","Johan de Witt Scholengroep voor Vwo Havo Mavo Vmbo Pro Lwoo nieuwkomers","Zusterstraat","120","2512TP","'S-GRAVENHAGE","0518","S GRAVENHAGE","Openbaar","0703312301","www.johandewittscholengroep.nl","VBO/MAVO/HAVO/VWO/PRO","Zusterstraat","120","2512TP","'S-GRAVENHAGE","49","'s-Gravenhage","22","Haaglanden","28","Haaglanden","26","Agglomeratie 's-Gravenhage","16","Noord-Zuid-Holland","28","Haaglanden/Westland"
"Zuid-Holland","41386","19ZU","Gemeentelijk Gymnasium Camphusianum","Vroedschapstraat","11","4204AJ","GORINCHEM","0512","GORINCHEM","Openbaar","0183622388","www.camphusianum.nl","VWO","Vroedschapstraat","11","4204AJ","GORINCHEM","52","Gorinchem","23","Rijnmond","30","Zuid-Holland-Zuid","30","Zuidoost-Zuid-Holland","18","Dordrecht-Gorinchem","30","Zuid-Holland-Zuid"
"Zuid-Holland","41386","24TP","Merewade College Openbare Scholengemeenschap voor Ath Havo Mavo Vbo Lwoo","Wijdschildlaan","4","4207EA","GORINCHEM","0512","GORINCHEM","Openbaar","0183656868","www.merewade.nl","VBO/MAVO/HAVO/VWO/PRO","Wijdschildlaan","4","4207EA","GORINCHEM","52","Gorinchem","23","Rijnmond","30","Zuid-Holland-Zuid","30","Zuidoost-Zuid-Holland","18","Dordrecht-Gorinchem","30","Zuid-Holland-Zuid"
"Zuid-Holland","41389","23KU","Northgo College Openbare Scholengemeenschap voor Vmbo Havo Vwo","Duinwetering","107","2203HM","NOORDWIJK ZH","0575","NOORDWIJK","Openbaar","0713681840","www.northgo-college.nl","MAVO/HAVO/VWO","Postbus","429","2200AK","NOORDWIJK ZH","46","Leiden","21","Rijn-Gouwe","26","Zuid-Holland-Noord","25","Agglomeratie Leiden en Bollenstreek","16","Noord-Zuid-Holland","26","Zuid-Holland-Noord"
"Zuid-Holland","41396","26MP","De Noordhoek","Hoefslag","8","4205NK","GORINCHEM","0512","GORINCHEM","Protestants-Christelijk","0183625350","www.denoordhoek.com","PRO","Hoefslag","8","4205NK","GORINCHEM","52","Gorinchem","23","Rijnmond","30","Zuid-Holland-Zuid","30","Zuidoost-Zuid-Holland","18","Dordrecht-Gorinchem","30","Zuid-Holland-Zuid"
"Zuid-Holland","41397","24PY","Stedelijk Dalton Lyceum voor Lyceum Havo Mavo Vbo Lwoo","Overkampweg","125","3318AN","DORDRECHT","0505","DORDRECHT","Openbaar","0786526565","www.dalton-dordrecht.nl","VBO/MAVO/HAVO/VWO","Postbus","8007","3301CA","DORDRECHT","53","Dordrecht/Zwijndrecht","23","Rijnmond","30","Zuid-Holland-Zuid","30","Zuidoost-Zuid-Holland","18","Dordrecht-Gorinchem","30","Zuid-Holland-Zuid"
"Zuid-Holland","41402","20MM","Stichting Scholengroep Den Haag Zuid-West","Beresteinlaan","627","2542JR","'S-GRAVENHAGE","0518","S GRAVENHAGE","Algemeen bijzonder","0703089884","www.sgzuidwest.nl","VBO/MAVO/HAVO/VWO","Postbus","45648","2504BA","'S-GRAVENHAGE","49","'s-Gravenhage","22","Haaglanden","28","Haaglanden","26","Agglomeratie 's-Gravenhage","16","Noord-Zuid-Holland","28","Haaglanden/Westland"
"Zuid-Holland","41417","06WY","Griendencollege voor VMBO","Prof Kamerlingh Onnesln","109","3362VE","SLIEDRECHT","0610","SLIEDRECHT","Samenwerking PC, Alg. Bijz.","0184750200","www.griendencollege.nl","VBO/MAVO","Postbus","85","3360AB","SLIEDRECHT","53","Dordrecht/Zwijndrecht","23","Rijnmond","30","Zuid-Holland-Zuid","30","Zuidoost-Zuid-Holland","18","Dordrecht-Gorinchem","30","Zuid-Holland-Zuid"
"Zuid-Holland","41417","26HD","Algemeen Bijzondere School voor Praktijkonderwijs De Sprong","Elzenhof","124","3363HE","SLIEDRECHT","0610","SLIEDRECHT","Algemeen bijzonder","0184430150","www.sprong.spon.nu","PRO","Elzenhof","124","3363HE","SLIEDRECHT","53","Dordrecht/Zwijndrecht","23","Rijnmond","30","Zuid-Holland-Zuid","30","Zuidoost-Zuid-Holland","18","Dordrecht-Gorinchem","30","Zuid-Holland-Zuid"
"Zuid-Holland","41444","15XV","Regionale Scholengemeenschap Hoeksche Waard","Hoefsmid","1","3263CC","OUD-BEIJERLAND","1963","HOEKSCHE WAARD","Openbaar","0186617522","www.hoekschlyceum.nl","VBO/MAVO/HAVO/VWO","Hoefsmid","1","3263CC","OUD-BEIJERLAND","55","Oud-Beijerland","23","Rijnmond","30","Zuid-Holland-Zuid","29","Groot-Rijnmond","17","Rijnmond groot","30","Zuid-Holland-Zuid"
"Zuid-Holland","41466","27VF","Hans Petri School","Anna van Saksenstraat","11","3314NC","DORDRECHT","0505","DORDRECHT","Algemeen bijzonder","0786324111","www.hanspetri.nl","PRO","Anna van Saksenstraat","11","3314NC","DORDRECHT","53","Dordrecht/Zwijndrecht","23","Rijnmond","30","Zuid-Holland-Zuid","30","Zuidoost-Zuid-Holland","18","Dordrecht-Gorinchem","30","Zuid-Holland-Zuid"
"Zuid-Holland","41512","21KM","Beroepscollege Zoetermeer Praktijkonderwijs","van Doornenplantsoen","1","2722ZA","ZOETERMEER","0637","ZOETERMEER","Openbaar","0793310300","www.beroepscollegezoetermeer-praktijk.nl","PRO","van Doornenplantsoen","1","2722ZA","ZOETERMEER","49","'s-Gravenhage","22","Haaglanden","28","Haaglanden","26","Agglomeratie 's-Gravenhage","16","Noord-Zuid-Holland","28","Haaglanden/Westland"
"Zuid-Holland","41512","25GA","Scholen Combinatie Zoetermeer - Picasso Lyceum","Paletsingel","38-C","2718NT","ZOETERMEER","0637","ZOETERMEER","Openbaar","0793471700","www.picasso-lyceum.nl","VBO/MAVO/HAVO/VWO","Paletsingel","38-C","2718NT","ZOETERMEER","49","'s-Gravenhage","22","Haaglanden","28","Haaglanden","26","Agglomeratie 's-Gravenhage","16","Noord-Zuid-Holland","28","Haaglanden/Westland"
"Zuid-Holland","41513","20KZ","Joh De Wittgymnasium","Oranjepark","11","3311LP","DORDRECHT","0505","DORDRECHT","Openbaar","0786482626","www.jdw.nl","VWO","Oranjepark","11","3311LP","DORDRECHT","53","Dordrecht/Zwijndrecht","23","Rijnmond","30","Zuid-Holland-Zuid","30","Zuidoost-Zuid-Holland","18","Dordrecht-Gorinchem","30","Zuid-Holland-Zuid"
"Zuid-Holland","41525","13WH","De Goudse Scholengemeenschap voor VMBO-TL, HAVO en VWO Leo Vroman","Willem de Zwijgersingel","5","2805BP","GOUDA","0513","GOUDA","Openbaar","0182599994","www.gsgleovroman.nl","MAVO/HAVO/VWO","Willem de Zwijgersingel","5","2805BP","GOUDA","51","Gouda","21","Rijn-Gouwe","27","Zuid-Holland-Oost","28","Oost-Zuid-Holland","16","Noord-Zuid-Holland","27","Zuid-Holland-Oost"
"Zuid-Holland","41525","20AI","Coornhert Gymnasium","Jan van Renesseplein","1","2805GT","GOUDA","0513","GOUDA","Openbaar","0182599517","www.coornhert-gymnasium.nl","VWO","Jan van Renesseplein","1","2805GT","GOUDA","51","Gouda","21","Rijn-Gouwe","27","Zuid-Holland-Oost","28","Oost-Zuid-Holland","16","Noord-Zuid-Holland","27","Zuid-Holland-Oost"
"Zuid-Holland","41525","26LT","Het Segment Regionale School voor Praktijkonderwijs","van Bergen IJzendoornprk","43","2801AB","GOUDA","0513","GOUDA","Openbaar","0182513620","www.segmentgouda.nl","PRO","van Bergen IJzendoornprk","43","2801AB","GOUDA","51","Gouda","21","Rijn-Gouwe","27","Zuid-Holland-Oost","28","Oost-Zuid-Holland","16","Noord-Zuid-Holland","27","Zuid-Holland-Oost"
"Zuid-Holland","41537","00BD","Coenecoop College voor Atheneum Havo Mavo Voorbereidend Beroeps Onderwijs","Oude Dreef","6","2741ST","WADDINXVEEN","0627","WADDINXVEEN","Openbaar","0182616055","www.coenecoopcollege.nl","VBO/MAVO/HAVO/VWO","Postbus","161","2740AD","WADDINXVEEN","51","Gouda","21","Rijn-Gouwe","27","Zuid-Holland-Oost","28","Oost-Zuid-Holland","16","Noord-Zuid-Holland","27","Zuid-Holland-Oost"
"Zuid-Holland","41537","10AN","Scala College voor Atheneum Havo Vmbo-Loot","Kees Mustersstraat","6","2406LK","ALPHEN AAN DEN RIJN","0484","ALPHEN AAN DEN RIJN","Openbaar","0172423737","www.scalacollege.nl","VBO/MAVO/HAVO/VWO","Postbus","458","2400AL","ALPHEN AAN DEN RIJN","47","Alphen aan den Rijn","21","Rijn-Gouwe","27","Zuid-Holland-Oost","28","Oost-Zuid-Holland","16","Noord-Zuid-Holland","27","Zuid-Holland-Oost"
"Zuid-Holland","41545","20BH","IJsselcollege(VWO,HAVO,MAVO,VMBO,PRO)","Pelikaanweg","1","2903ER","CAPELLE AAN DEN IJSSEL","0502","CAPELLE AAN DEN IJSSEL","Openbaar","0851050200","www.ijsselcollege.nl","VBO/MAVO/HAVO/VWO/PRO","Postbus","683","2900AR","CAPELLE AAN DEN IJSSEL","54","Rotterdam","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41568","16EI","Lyceum Schravenlant voor Atheneum en Havo","Hugo de Grootstraat","4","3119HA","SCHIEDAM","0606","SCHIEDAM","Openbaar","0104093300","www.lyceumschravenlant.nl","HAVO/VWO","Postbus","3009","3101EA","SCHIEDAM","54","Rotterdam","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41568","18VX","ProNovaCollege voor Praktijkonderwijs","Burg Honnerlage Greteln","494","3118BB","SCHIEDAM","0606","SCHIEDAM","Openbaar","0104715052","www.pronovacollege.nl","PRO","Burg Honnerlage Greteln","494","3118BB","SCHIEDAM","54","Rotterdam","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41568","19KM","Mavo Schravenlant XL voor mavo en vmbo","Van Hogendorpstraat","105","3118LG","SCHIEDAM","0606","SCHIEDAM","Openbaar","0104710077","www.mavoschravenlant.nl","VBO/MAVO","Van Hogendorpstraat","105","3118LG","SCHIEDAM","54","Rotterdam","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41568","20CJ","Het College Vos","Koninginnelaan","771","3136EZ","VLAARDINGEN","0622","VLAARDINGEN","Openbaar","0108503500","www.hetlyceumvos.nl","VBO/MAVO/HAVO/VWO","Postbus","6040","3130DA","VLAARDINGEN","54","Rotterdam","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41568","20DC","Stedelijk Gymnasium Schiedam","Valeriusstraat","29-31","3122AM","SCHIEDAM","0606","SCHIEDAM","Openbaar","0102470468","www.stgs.nl","VWO","Valeriusstraat","31","3122AM","SCHIEDAM","54","Rotterdam","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41594","11ZH","Scholengemeenschap Maerlant College voor Lyceum Havo Mavo Vbo Lwoo","Hossenbosdijk","14-16","3232PX","BRIELLE","0501","BRIELLE","Openbaar","0181412210","www.maerlant.eu","VBO/MAVO/HAVO/VWO","Postbus","104","3230AC","BRIELLE","56","Brielle","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41594","12RB","SG Helinium voor Atheneum Havo Mavo Vbo Lwoo","Fazantenlaan","1","3222AM","HELLEVOETSLUIS","0530","HELLEVOETSLUIS","Openbaar","0181316488","www.helinium.nl","VBO/MAVO/HAVO/VWO","Postbus","121","3220AC","HELLEVOETSLUIS","56","Brielle","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41594","14AP","Praktijk College Brielle","Hossenbosdijk","14-16","3232PX","BRIELLE","0501","BRIELLE","Openbaar","0181613633","www.praktijk-college.nl","PRO","Postbus","839","3200AT","SPIJKENISSE","56","Brielle","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41594","18VA","Praktijk College Spijkenisse","E. van Dintelstraat","11","3201KX","SPIJKENISSE","1930","NISSEWAARD","Openbaar","0181613187","www.praktijk-college.nl","PRO","Postbus","839","3200AT","SPIJKENISSE","54","Rotterdam","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41594","19DH","Openbare Scholengemeenschap De Ring van Putten voor Ath Havo Mavo","Groenewoudlaan","25","3201LP","SPIJKENISSE","1930","NISSEWAARD","Openbaar","0181457144","www.deringvanputten.nl","MAVO/HAVO/VWO","Postbus","175","3200AD","SPIJKENISSE","54","Rotterdam","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41594","23AP","MY college voor VMBO","Zinkseweg","2","3201KZ","SPIJKENISSE","1930","NISSEWAARD","Openbaar","0181622033","www.my-college.nl","VBO/MAVO","Zinkseweg","2","3201KZ","SPIJKENISSE","54","Rotterdam","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41738","20AE","Willem De Zwijger College voor Gym, Ath, Havo, en Vmbo","Van der Palmstraat","2","3351HA","PAPENDRECHT","0590","PAPENDRECHT","Openbaar","0786417970","www.wdezwijger.nl","VBO/MAVO/HAVO/VWO","Postbus","1105","3350CC","PAPENDRECHT","53","Dordrecht/Zwijndrecht","23","Rijnmond","30","Zuid-Holland-Zuid","30","Zuidoost-Zuid-Holland","18","Dordrecht-Gorinchem","30","Zuid-Holland-Zuid"
"Zuid-Holland","41775","02LB","Nieuw Zuid Openbare Scholengemeenschap voor Gymn. Ath. HAVO MAVO VMBO PRO  LWOO","Slaghekstraat","221","3074LJ","ROTTERDAM","0599","ROTTERDAM","Openbaar","0104850666","www.rvcdehef.nl","VBO/MAVO/HAVO/VWO/PRO","Postbus","9472","3007AL","ROTTERDAM","54","Rotterdam","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
"Zuid-Holland","41775","15EO","Openbare Scholengemeenschap Libanon Lyceum voor VWO HAVO MAVO","Ramlehweg","6","3061JX","ROTTERDAM","0599","ROTTERDAM","Openbaar","0104522500","www.libanonlyceum.nl","MAVO/HAVO/VWO","Postbus","4301","3006AH","ROTTERDAM","54","Rotterdam","23","Rijnmond","29","Rijnmond","29","Groot-Rijnmond","17","Rijnmond groot","29","Rijnmond"
